+----------------+-------------+-----------------+
|   Algorithm    | Precision@5 |      NDCG@5     |
| *(#26(),#3())  |    0.232    |  0.190909817672 |
| *(#18(),#44()) |    0.192    |  0.191030106065 |
| *(#44(),#18()) |    0.192    |  0.191030106065 |
| +(#35(),#40()) |    0.208    |  0.191146295365 |
| +(#40(),#35()) |    0.208    |  0.191146295365 |
| +(#32(),#42()) |    0.208    |  0.191222329385 |
| +(#42(),#32()) |    0.208    |  0.191222329385 |
| /(#13(),#15()) |    0.224    |  0.191245197817 |
| /(#2(),#10())  |    0.216    |  0.19125985187  |
| /(#3(),#24())  |     0.24    |  0.191316023387 |
| *(#12(),#40()) |    0.232    |  0.191439116125 |
| *(#40(),#12()) |    0.232    |  0.191439116125 |
| /(#33(),#20()) |    0.216    |  0.19170483637  |
| /(#33(),#36()) |    0.216    |  0.19170483637  |
| /(#33(),#0())  |    0.208    |  0.191768777401 |
| *(#41(),#43()) |    0.208    |  0.191858992553 |
| *(#43(),#41()) |    0.208    |  0.191858992553 |
| *(#27(),#44()) |    0.248    |  0.192045997434 |
| *(#44(),#27()) |    0.248    |  0.192045997434 |
| /(#32(),#24()) |    0.232    |  0.192120910951 |
| /(#40(),#42()) |    0.224    |  0.19222042053  |
| *(#26(),#32()) |    0.232    |  0.192380275012 |
| *(#32(),#26()) |    0.232    |  0.192380275012 |
| *(#3(),#42())  |    0.208    |  0.192451435437 |
| *(#13(),#42()) |    0.208    |  0.192451435437 |
| *(#42(),#3())  |    0.208    |  0.192451435437 |
| *(#42(),#13()) |    0.208    |  0.192451435437 |
| /(#20(),#10()) |    0.232    |  0.192468821172 |
| *(#28(),#40()) |    0.232    |  0.19262307354  |
